;;;;;;;;;;;;
;;;;;;;;;;;;
DateTime;;;;;;;;;;;;
;PM10;PM2.5;Vel Viento;Precipitacion;Dir Viento;OZONO;CO;NO;NO2;NOX;SO2;Temperatura
;µg/m3;µg/m3;m/s;mm;Grados;ppb;ppm;ppb;ppb;ppb;ppb;°C
01-01-2023 05:192;14,6;9;0,3;0;75;0;0,2;2;7,2;9,1;0,5;12,3
01-01-2023 06:192;10,7;4;0,9;0;122;0;0,4;7,9;10,2;18,2;0,7;12,5
01-01-2023 01:193;21,2;2;1,2;0;355;0;0,5;9,6;13,4;23;0,7;12,7
01-01-2023 02:193;16,8;7;0,9;0;126;0;0,4;7,5;9,3;16,9;0,5;13,3
01-01-2023 03:193;13,4;9;1,9;0,1;120;0;0,3;4,6;5,5;10,1;0,4;14,3
01-01-2023 04:193;9,9;2;1,6;0;142;0;0,3;5,8;6;11,8;0,4;14,7
01-01-2023 05:193;10,2;0;1,5;0;228;0;0,9;18,6;21,7;40,3;0,8;16
01-01-2023 06:193;31,2;30;1,5;0;194;0;0,9;15,3;27,7;43;1,1;17
01-01-2023 01:194;42,9;30;1,4;0;238;0;0,7;7;19,5;26,5;1;19
01-01-2023 02:194;35,9;20;1,4;0;254;0;0,5;3,3;14,3;17,6;1,2;19,3
01-01-2023 03:194;23,2;14;2,2;3;138;0;0,5;3,8;13,1;16,9;0,7;15
01-01-2023 04:194;24,2;14;1,7;0;130;0;0,6;4,7;14,2;18,9;0,8;14,5
01-01-2023 05:194;16;11;0,8;0,1;62;0;0,8;7,2;24,1;31,3;0,7;14,5
01-01-2023 06:194;31,2;22;1,7;2,2;345;0;0,9;8,6;31,3;39,9;0;12,6
01-01-2023 01:195;17,3;14;0,4;1,3;325;0;1;8,5;30,8;39,4;0,8;12,1
01-01-2023 02:195;26,4;17;0,8;0;140;0;0,8;9,5;19,2;28,7;0,8;12
01-01-2023 03:195;19,5;9;0,6;0,1;132;0;0,9;23,6;17,5;41,1;0,9;11,4
01-01-2023 04:195;15,3;10;2,1;0;123;0;0,3;3,6;6,8;10,4;0,4;12
01-01-2023 05:195;8;7;1,5;0;142;0;0,3;3,7;7,8;11,5;0,5;11,8
01-01-2023 06:195;22,2;5;1,3;0;119;0;0,4;7,1;9;16;0,5;11,7
01-01-2023 01:196;14,1;5;1;0;164;0;0,2;0,7;3,5;4,2;0,4;11,9
01-01-2023 02:196;9,7;6;1,1;0;124;0;0,2;1,1;4,1;5,2;0,5;11,1
01-01-2023 03:196;8;8;1,3;0;120;0;0,2;1,7;4,5;6,2;0,6;10,9
01-01-2023 04:196;18,1;2;0,8;0;92;0;0,4;8;11,8;19,8;0,6;9,5
01-01-2023 05:196;17;5;0,7;0;92;0;0,5;10,4;12,7;23,1;0,7;8,9
01-01-2023 06:196;16;9;0,7;0;92;0;0,9;33,3;15,7;49;1;8,2
01-01-2023 01:197;33,2;23;0,3;0;68;0;1,2;41,4;15,7;57,1;1,4;8,1
01-01-2023 02:197;36,9;16;0,6;0;50;0;0,8;24,6;14,4;38,9;0,8;11
01-01-2023 03:197;26,8;14;0,9;0;339;0;0,6;13,3;14,4;27,7;0,8;15,4
01-01-2023 04:197;25,4;22;1;0;359;0;0,5;9,4;14,1;23,5;1;17,1
01-01-2023 05:197;27,8;22;0,9;0;289;0;0,4;5,1;11,8;16,9;0,7;19,5
01-01-2023 06:197;27,8;23;0,9;0;300;0;0,2;2,1;7,6;9,7;0,5;21,2
01-01-2023 01:198;9;5;0,9;0;227;0;0,2;1,1;5,7;6,8;0,6;22,3
01-01-2023 02:198;10,4;7;3,4;0;124;0;0,2;1,7;4,1;5,8;0,5;18,2
01-01-2023 03:198;17,3;2;3,2;1,8;113;0;0,2;1,3;4,7;6;0,5;13,5
01-01-2023 04:198;11,4;0;3,6;0,1;107;0;0,2;1,8;3,9;5,8;0,5;13,7
01-01-2023 05:198;11,7;4;3;0;123;0;0,2;1,4;3,7;5;0,4;14,8
01-01-2023 06:198;10,4;5;3,3;0;125;0;0,2;1,2;4,2;5,4;0,5;14,7
01-01-2023 01:199;10,4;0;3,8;0;120;0;0,1;1,3;4,2;5,5;0,5;13,8
01-01-2023 02:199;13,2;3;3,1;0;133;0;0,2;1,4;5,5;6,9;0,5;13,4
01-01-2023 03:199;11,7;7;3,4;0;138;0;0,1;0,8;3,9;4,8;0,3;12,2
01-01-2023 04:199;10;9;3;0;130;0;0,1;0,4;3,1;3,5;0,3;11,7
01-01-2023 05:199;16;16;2,8;0;148;0;0,2;0,1;2;2,2;0,5;11
01-01-2023 06:199;21,3;12;1,5;0;173;0;0,2;0,2;2;2,2;0,6;10,9
01-01-2023 01:200;19,8;15;1,6;0;99;0;0,1;0,6;2,2;2,8;0,4;10,9
01-01-2023 02:200;21,7;17;0,8;0;85;0;0,1;0,2;3,3;3,4;0,6;9,8
01-01-2023 03:200;16,6;2;0,5;0;83;0;0,1;1,1;4,4;5,5;0,4;9,4
01-01-2023 04:200;9;6;0,6;0;109;0;0,1;0,2;3,8;4;0,5;9,2
01-01-2023 05:200;11,5;11;0,8;0;66;0;0,3;13,9;17,4;31,3;0,6;8,9
01-01-2023 06:200;20,7;11;0,4;0;13;0;0,8;43,2;25,9;69,1;1,4;9,3
01-01-2023 01:201;35,7;19;0,5;0;4;0;1,1;65,2;28,9;94,1;1,9;9,5
01-01-2023 02:201;45,4;28;0,9;0;4;0;1,4;71,3;29,4;100,7;2;10,7
01-01-2023 03:201;46,8;21;1,5;0;326;0;0,9;36,7;26,3;63;1,5;13,9
01-01-2023 04:201;35;13;0,7;0;350;0;0,5;12,7;17;29,8;0,7;17,3
01-01-2023 05:201;31;11;1,1;0;77;0;0,3;8;9,8;17,8;0,7;18,5
01-01-2023 06:201;7;7;2,6;0;115;0;0,2;4,4;4,8;9,2;0,6;19
01-01-2023 01:202;7,8;5;1,9;0;92;0;0,2;3,6;4,8;8,3;0,7;19,9
01-01-2023 02:202;11,2;9;1,1;0;225;0;0,4;2,7;13,9;16,6;1;19,1
01-01-2023 03:202;63,4;34;1,5;0;200;0;0,6;2,4;24,8;27,2;1,2;17,1
01-01-2023 04:202;73,4;32;0,6;1,7;41;0;0,7;3,8;28;31,8;0,8;14,6
01-01-2023 05:202;55,3;28;0,6;0,2;135;0;1;12;35,5;47,5;0,8;14
01-01-2023 06:202;47,5;40;2,2;0;122;0;0,8;11,4;22,3;33,7;0,9;14,5
01-01-2023 01:203;33,9;13;3,1;0,5;121;0;0,3;3;6,5;9,5;0,5;12,7
01-01-2023 02:203;25,4;15;3;0,2;119;0;0,3;1,9;5,8;7,7;0,5;12,2
01-01-2023 03:203;17,8;12;2,6;1,7;133;0;0,3;1,3;5,3;6,6;0,5;11,3
01-01-2023 04:203;25,4;17;1,8;1,3;143;0;0,3;1,5;5,8;7,3;0,5;10,9
01-01-2023 05:203;0;24;0,7;0,4;74;0;0,3;1,4;7,3;8,7;0,6;10,8
01-01-2023 06:203;0;27;1;1,7;350;0;0,3;1,1;9,1;10,2;0,5;10,7
01-01-2023 01:204;15;15;1,2;0,4;351;0;0,3;4;13;17;0,5;10,5
01-01-2023 02:204;21;18;0,9;0,4;342;0;0,3;0,6;10,7;11,3;0,5;10,2
01-01-2023 03:204;22,5;12;0,7;0;322;0;0,3;0,3;10,6;11;0,5;10,3
01-01-2023 04:204;18;18;0,3;0;208;0;0,3;0,2;9,2;9,4;0,5;10,4
01-01-2023 05:204;23,4;19;1;0;351;0;0,3;0,8;10,5;11,3;0,7;10,2
01-01-2023 06:204;20,8;19;0,5;0,1;16;0;0,5;16,2;24;40,2;1,1;10,1
01-01-2023 01:205;33,1;28;0,5;0;302;0;1,1;51,4;26,2;77,6;1,8;10,3
01-01-2023 02:205;38,3;38;0,5;0;322;0;1,3;51,4;25,9;77,2;2,1;11,5
01-01-2023 03:205;42,4;31;1,4;0;344;0;1,2;42,7;26,9;69,6;2;12,8
01-01-2023 04:205;44,5;34;1,3;0;335;0;0,6;9,4;12,8;22,2;1;15,3
01-01-2023 05:205;0;34;0;0;0;0;0;0;0;0;0;0
01-01-2023 06:205;0;0;0,9;0;342;0;0;0;0;0;0;17,7
01-01-2023 01:206;44,1;11;1,6;1,1;208;0;0,6;7,9;28,7;36,5;0;15,6
01-01-2023 02:206;61,3;41;1,2;0,3;142;0;0,7;10,4;22,9;33,4;0;14,4
01-01-2023 03:206;47,7;39;0,3;0;52;0;0,8;7,9;34;41,9;0;15,6
01-01-2023 04:206;72,4;54;1,1;1,3;134;0;1,1;20;39,2;59,1;0;13,9
01-01-2023 05:206;67,5;58;1,2;0,1;114;0;1,2;33,4;39,1;72,5;0;14
01-01-2023 06:206;61,1;47;0,7;0,1;149;0;0,7;10,7;23,2;33,9;0;13,7
01-01-2023 01:207;34,2;26;0,3;4,5;260;0;1;15,4;35,4;50,8;0;12,4
01-01-2023 02:207;37,5;27;0,3;6;224;0;0,4;4,6;18,4;23;0;11,5
01-01-2023 03:207;23,2;20;1;0,3;12;0;0,6;11,3;26,5;37,8;0;11,3
01-01-2023 04:207;31;25;1,2;0;358;0;0,5;7,5;24,3;31,8;0;11,3
01-01-2023 05:207;24,7;17;0,8;0;21;0;0,3;3,1;14,1;17,2;0;11,3
01-01-2023 06:207;28,8;19;0,4;0;8;0;0,1;0,5;7,9;8,5;0;11,1
01-01-2023 01:208;21;18;1,4;0;77;0;0,2;0,3;4,3;4,5;0;10,9
01-01-2023 02:208;23,4;17;0,6;0;71;0;0,2;0,2;3,9;4,1;0;10,7
01-01-2023 03:208;24;24;0,9;0;125;0;0,2;0,3;4,5;4,8;0;9,9
01-01-2023 04:208;18,5;11;0,7;0;105;0;0,2;1,1;6,2;7,3;0;9
01-01-2023 05:208;17;17;0,7;0;129;0;0,2;3,9;10,4;14,3;0;9,6
01-01-2023 06:208;22,7;7;1,2;0;131;0;0,7;36,4;16,5;52,9;0;9
01-01-2023 01:209;47,3;16;1,4;0,1;128;0;0,7;33,5;11,8;45,3;0;10,1
01-01-2023 02:209;25,1;20;2;0;116;0;0,3;3;6,8;9,8;0;11,1
01-01-2023 03:209;20,5;11;0,5;0;117;0;0,3;4,5;7,2;11,7;0;12,6
01-01-2023 04:209;30,2;18;1,1;0;317;0;0,4;7,6;13,6;21,2;0;14,3
01-01-2023 05:209;32;21;2,3;0;341;0;0,4;6,5;10,8;17,3;0;15,5
01-01-2023 06:209;30;15;1,8;0;352;0;0,3;3,6;7,1;10,7;0;17,6
01-01-2023 01:210;26,3;13;1,1;0;327;0;0,3;4,2;11,2;15,4;0;17,6
01-01-2023 02:210;28,3;12;1,5;0;333;0;0,3;3,7;10;13,7;0;18,1
01-01-2023 03:210;24,6;15;0,5;0;321;0;0,3;4,1;10,7;14,8;0;18,9
01-01-2023 04:210;25,9;16;1,2;0;217;0;0,5;4,2;19,3;23,6;0;17,2
01-01-2023 05:210;55,3;24;2;0;233;0;0,5;1,6;20,5;22,1;0;15,6
01-01-2023 06:210;47,6;34;2,2;0;245;0;0,5;0,8;19,3;20;0;14,2
01-01-2023 01:211;56,5;20;1,5;0;229;0;0,6;0,8;23,3;24,2;0;13,5
01-01-2023 02:211;48,4;27;1,4;0;230;0;0,8;0,7;32;32,7;0;13,2
01-01-2023 03:211;57,3;35;0,6;0;196;0;1,1;3,9;40,7;44,6;0;12,9
01-01-2023 04:211;62,4;38;1,2;0;117;0;0,9;7,3;30,1;37,4;0;12,5
01-01-2023 05:211;57,3;37;1,3;0;137;0;0,4;3,3;11;14,3;0;12,8
01-01-2023 06:211;42,2;28;0,9;0;103;0;0,3;1,3;8,1;9,4;0;12,7
01-01-2023 01:212;34,2;23;1,5;0;112;0;0,2;0,1;4,2;4,4;0;12,6
01-01-2023 02:212;24,7;14;1,3;0;138;0;0,2;0,4;4;4,3;0;12,3
01-01-2023 03:212;25;25;1,9;0;126;0;0,2;0,1;3,1;3,2;0;11,8
01-01-2023 04:212;20;15;0,9;0;122;0;0,2;1,2;6,2;7,4;0;10,7
01-01-2023 05:212;22;22;0,4;0;229;0;0,3;12,8;15,4;28,1;0;9,5
01-01-2023 06:212;37,4;26;0,6;0;190;0;0,6;40;22,1;62,1;0;9,6
01-01-2023 01:213;49,4;29;0,4;0;256;0;1,8;106,7;27,8;134,5;0;9,7
01-01-2023 02:213;64,4;41;0,9;0;142;0;1,2;48,8;24;72,8;0;12,5
01-01-2023 03:213;51,4;32;0,9;0;103;0;1,4;50,8;33,4;84,2;0;16
01-01-2023 04:213;68,6;41;3;0;134;0;0,2;5,6;7,3;12,9;0;16,9
01-01-2023 05:213;28,1;9;2,3;0;138;0;0,2;2,1;3,8;5,9;0;17,3
01-01-2023 06:213;32,7;10;1,3;0;120;0;0,2;2;4,3;6,3;0;19,1
01-01-2023 01:214;25,4;11;0,9;0;338;0;0,2;3;5,4;8,3;0;21,1
01-01-2023 02:214;22;11;1,4;0;137;0;0,2;4,4;5,8;10,2;0;21,8
01-01-2023 03:214;29,7;11;2,8;0;147;0;0,2;2,6;5,1;7,7;0;21,4
01-01-2023 04:214;28,7;16;4,2;0;137;0;0,2;2,9;5,2;8,1;0;20
01-01-2023 05:214;31,2;12;3;0;131;0;0,3;2,8;7,7;10,5;0;18
01-01-2023 06:214;30,4;22;1,1;0;226;0;0,5;2,9;18,7;21,5;0;17,8
01-01-2023 01:215;52,8;28;0,4;0;230;0;0,6;1,6;20,7;22,2;0;15,5
01-01-2023 02:215;43,4;24;2,4;0;114;0;0,3;1,6;8,3;9,9;0;14,5
01-01-2023 03:215;30,5;20;1,6;0;119;0;0,3;2,4;11,5;14;0;13,6
01-01-2023 04:215;28,1;19;0,4;0;49;0;0,8;17,7;30,6;48,3;0;12,1
01-01-2023 05:215;32,7;22;0,8;0;128;0;1;25,8;31,3;57,1;0;10,8
01-01-2023 06:215;40,9;17;0,7;0;123;0;1;30,5;30,2;60,6;0;10,2
01-01-2023 01:216;52,4;22;0,8;0;123;0;0,9;10,4;28,5;38,9;0;10,5
01-01-2023 02:216;44,6;27;0,8;0;123;0;0,8;11,6;28,2;39,8;0;10,5
01-01-2023 03:216;47,2;25;0,7;0;123;0;0,8;15,2;27,4;42,6;0;10,2
01-01-2023 04:216;41,3;26;0,7;0;123;0;1,1;32,5;26,3;58,7;0;9,5
01-01-2023 05:216;60,9;31;0,7;0;25;0;0,7;14,7;21,6;36,2;0;9,3
01-01-2023 06:216;44,6;23;1,4;0;132;0;0,7;28;22,7;50,6;0;9,1
01-01-2023 01:217;41,9;32;1;0;132;0;1,5;70,1;26,5;96,6;0;9,3
01-01-2023 02:217;65,8;33;1;0;123;0;2,2;105,7;35,4;141,2;0;11,5
01-01-2023 03:217;94,9;51;0,9;0;66;0;1,7;60,8;46,2;107;0;14,7
01-01-2023 04:217;79;47;0,2;0;9;0;1,2;31,4;42,5;73,9;0;17,7
01-01-2023 05:217;73,9;43;1;0;211;0;0,9;15,2;34,5;49,7;0;19,7
01-01-2023 06:217;65,6;37;0,6;0;204;0;0,9;6,9;29,6;36,5;0;20
01-01-2023 01:218;61,2;45;1;0;195;0;0,5;2,9;17,3;20,2;0;22,2
01-01-2023 02:218;55;27;2,2;0;242;0;0,6;2,6;17,3;19,9;0;20,3
01-01-2023 03:218;76,7;44;2,2;0;250;0;0,6;2,4;15,1;17,5;1,1;20,3
01-01-2023 04:218;67,5;42;1,5;0;249;0;0,6;1,3;17,9;19,1;1;18,6
01-01-2023 05:218;71,7;36;2;0;205;0;0,6;2,2;21,6;23,9;0,9;17,6
01-01-2023 06:218;61,4;35;1,9;0;234;0;0,7;1,4;19,5;20,9;0,7;17,6
01-01-2023 01:219;65,3;27;1,6;0;257;0;0,7;0,7;20,1;20,8;0,7;15,6
01-01-2023 02:219;47,3;32;1,3;0;114;0;0,5;1,4;12,7;14,1;0,7;14,5
01-01-2023 03:219;36,3;18;3,3;0;116;0;0,3;1,8;5,8;7,5;0,7;13,5
01-01-2023 04:219;38,8;23;3,7;0;121;0;0,3;1,6;5;6,6;0,5;12,8
01-01-2023 05:219;35,4;19;3,4;0;121;0;0,3;0,9;4,5;5,4;0,6;12,3
01-01-2023 06:219;31;15;3,2;0;130;0;0,3;0,7;3,7;4,4;0,6;12
01-01-2023 01:220;30,5;18;2,9;0;142;0;0,2;0,2;3,3;3,4;0,7;11,9
01-01-2023 02:220;34,9;29;1,6;0;157;0;0,3;0,1;3;3,1;0,7;11,6
01-01-2023 03:220;38,9;18;2,5;0;127;0;0,3;0,2;3,1;3,3;0,6;11,3
01-01-2023 04:220;32,9;22;2,7;0;143;0;0,3;0,2;2,7;2,9;0,7;10,9
01-01-2023 05:220;32;25;1,8;0;161;0;0,2;0,1;2,4;2,5;0,7;10,6
01-01-2023 06:220;33,4;25;2;0;125;0;0,3;0,4;3,5;3,9;0,5;10,7
01-01-2023 01:221;34,9;25;1,7;0;139;0;0,3;1,4;5,8;7,1;0,5;11
01-01-2023 02:221;30,2;22;1,7;0;133;0;0,4;3,2;9;12,1;0,6;11,8
01-01-2023 03:221;39,7;22;3;0;120;0;0,3;3,1;6,2;9,4;0,7;13,5
01-01-2023 04:221;32,2;29;1,9;0;129;0;0,3;2,3;5;7,3;0,6;16,3
01-01-2023 05:221;27,1;19;0,8;0;261;0;0,3;1,5;5,9;7,4;0,6;18
01-01-2023 06:221;31,5;23;0,8;0;160;0;0,3;3,2;7,4;10,6;0,5;19
01-01-2023 01:222;31,5;23;0,6;0;224;0;0,4;2,8;11;13,8;0,6;21,2
01-01-2023 02:222;52,3;32;1,8;0;250;0;0,5;1,4;15,9;17,3;0,9;19,1
01-01-2023 03:222;61,9;34;2,4;0;238;0;0,5;1,4;12;13,4;0,8;19,7
01-01-2023 04:222;51,8;30;2,3;0;230;0;0,4;1,7;10,9;12,6;0,7;18,3
01-01-2023 05:222;48,4;24;1,9;0;231;0;0,4;1,2;11,2;12,4;0,8;17,6
01-01-2023 06:222;42,1;19;1,8;0;242;0;0,5;1,2;12,8;14;0,6;17
01-01-2023 01:223;39,2;25;2,3;0;123;0;0,3;1,4;9,1;10,5;0,7;14,8
01-01-2023 02:223;24;24;2,6;0;139;0;0,3;0,9;5,2;6,1;0,7;13,6
01-01-2023 03:223;28,8;25;2,8;0;133;0;0,3;1;5,5;6,6;0,7;12,9
01-01-2023 04:223;38;21;2,7;0;125;0;0,3;1,3;6,2;7,5;0,6;13
01-01-2023 05:223;32,7;27;1,2;0;113;0;0,4;1,4;10,6;12;0,6;12,2
01-01-2023 06:223;34,4;24;0,4;0;92;0;0,5;5,6;22,6;28,1;0,7;10,4
01-01-2023 01:224;34,7;18;0,6;0;144;0;1,3;38,6;36,1;74,7;1,1;9,4
01-01-2023 02:224;58;24;0,8;0;144;0;1,1;21,6;33,1;54,7;1;9
01-01-2023 03:224;52,8;20;0,6;0;144;0;1,3;33,4;31,2;64,6;1,2;8,5
01-01-2023 04:224;56,5;28;0,6;0;129;0;1,2;32;29,9;61,8;1,1;8,2
01-01-2023 05:224;41,1;33;0,5;0;4;0;0,6;3,6;21,9;25,5;0,8;8,8
01-01-2023 06:224;40,4;34;0,6;0;334;0;0,7;7,8;28,2;36;0,9;9,4
01-01-2023 01:225;47,5;28;0,3;0;54;0;1,1;25,7;24,6;50,3;1;8,7
01-01-2023 02:225;51,1;25;0,7;0;143;0;1,1;37,6;22,6;60,2;1,4;11,2
01-01-2023 03:225;49,7;31;1;0;100;0;0,8;17,1;23,7;40,8;1,1;14,6
01-01-2023 04:225;59,9;35;0,2;0;70;0;0,6;7,2;18,3;25,5;1;17,4
01-01-2023 05:225;52,9;41;0,9;0;291;0;0,6;4,7;18,8;23,5;1;18,9
01-01-2023 06:225;55,8;48;0,9;0;218;0;0,6;2,7;16,5;19,2;1;20,5
01-01-2023 01:226;51,1;33;1,3;0;260;0;0,5;1,6;13,5;15;1,2;20,4
01-01-2023 02:226;51,6;37;1,2;0;257;0;0,4;1,5;9,4;10,9;1,1;19,5
01-01-2023 03:226;50,2;27;1,3;0;263;0;0,4;1,7;9,9;11,6;1;19,6
01-01-2023 04:226;41,6;27;1,7;0;242;0;0,4;1;8,4;9,5;0,9;19,1
01-01-2023 05:226;45;28;1,8;0;237;0;0,4;0,9;8,4;9,3;0,6;18,5
01-01-2023 06:226;41,9;29;2,1;0;255;0;0,4;0,7;9,4;10,1;0,6;17,2
01-01-2023 01:227;49,4;24;1,7;0;242;0;0,5;0,6;11,1;11,7;0,6;15,3
01-01-2023 02:227;34,7;31;1,1;0;251;0;0,6;0,7;15,1;15,7;0,6;14,6
01-01-2023 03:227;41,2;34;0,4;0;166;0;0,5;0,8;14,1;14,9;0,5;14,2
01-01-2023 04:227;30,2;20;0,7;0;96;0;0,4;1,5;9,1;10,6;0,5;13,7
01-01-2023 05:227;39,5;25;1,1;0;107;0;0,3;1,1;8,1;9,2;0,5;13,3
01-01-2023 06:227;28,5;21;0,7;0;140;0;0,4;1,7;8,9;10,6;0,5;12,5
01-01-2023 01:228;30,7;18;0,6;0;52;0;0,4;3;13,3;16,3;0,5;11,1
01-01-2023 02:228;30,7;23;0,9;0;141;0;0,6;2,3;20,8;23,1;0,5;10,4
01-01-2023 03:228;29;29;0,8;0;141;0;0,6;2,7;19,7;22,4;0,5;10,3
01-01-2023 04:228;54,1;30;0,7;0;141;0;0,7;9,2;23,6;32,8;0,6;9,9
01-01-2023 05:228;54;34;0,6;0;86;0;0,8;23,5;25;48,5;0,7;10
01-01-2023 06:228;64,8;30;0,7;0;69;0;1,4;78,6;26;104,7;1,7;10,2
01-01-2023 01:229;82,9;47;0,2;0;61;0;1,9;103,1;28,7;131,8;2;10,4
01-01-2023 02:229;87,7;50;1;0;339;0;1,7;76,4;31,9;108,3;1,9;13,3
01-01-2023 03:229;93,3;51;0,4;0;337;0;1,5;57,9;36,6;94,5;1,5;16,2
01-01-2023 04:229;88,4;43;1,3;0;127;0;0,7;16,6;17,1;33,8;0,9;18,2
01-01-2023 05:229;32,9;16;3,4;0;124;0;0,3;3,6;4,7;8,3;0,5;18,8
01-01-2023 06:229;26,4;11;2,8;0;145;0;0,3;4,9;5,8;10,7;0,6;20,6
01-01-2023 01:230;19,7;12;3,2;0;132;0;0,3;3,6;4,5;8,1;0,5;20,8
01-01-2023 02:230;32,7;17;2;0;134;0;0,3;2,7;4,2;6,9;0,6;20,6
01-01-2023 03:230;29,1;14;0,5;0,6;87;0;0,4;2,9;10,8;13,7;0,7;17,5
01-01-2023 04:230;40,7;23;1,1;0,1;177;0;0,6;5,8;17,6;23,4;0,7;15,9
01-01-2023 05:230;30,4;19;0,8;0;248;0;0,7;4,9;21,1;26;0,9;16,7
01-01-2023 06:230;41,3;27;1,1;0;102;0;0,6;3,7;13,5;17,3;0,6;15,8
01-01-2023 01:231;33,9;29;3,2;0;126;0;0,4;2,2;6,6;8,8;0,6;13,9
01-01-2023 02:231;32,7;25;2;0;171;0;0,4;1,8;6,3;8,1;0,7;13,5
01-01-2023 03:231;32,2;26;2,5;0;159;0;0,3;2;5,2;7,2;0,5;13,2
01-01-2023 04:231;27,6;18;2,4;0;136;0;0,3;1,5;4,4;5,9;0,5;13,2
01-01-2023 05:231;26,6;16;1,9;0;123;0;0,3;0,8;4,2;5;0,6;13,2
01-01-2023 06:231;26,1;18;1,9;0;140;0;0,3;1,3;4,1;5,4;0,6;13
01-01-2023 01:232;21;21;2,5;0;119;0;0,3;0,2;2;2,1;0,5;12,4
01-01-2023 02:232;30,2;18;0,8;0;64;0;0,3;0,2;2,5;2,7;0,5;12,1
01-01-2023 03:232;20;20;0,5;0;44;0;0,3;0,1;2,4;2,6;0,6;12,2
01-01-2023 04:232;21;18;0,7;0;317;0;0,3;0,3;3,5;3,8;0,6;12,1
01-01-2023 05:232;25;25;1,3;0;121;0;0,3;1,1;6,1;7,2;0,5;12,2
01-01-2023 06:232;31,9;24;2,9;0;136;0;0,3;1,8;4,4;6,2;0,6;12,7
01-01-2023 01:233;29,7;13;0,6;0;64;0;0,5;5;10,6;15,6;0,6;12,6
01-01-2023 02:233;36,4;25;1,1;0;339;0;0,6;6,2;12,9;19,1;0,7;13,3
01-01-2023 03:233;35,1;22;0,9;0;141;0;0,5;5,5;8;13,6;0,7;14,9
01-01-2023 04:233;34,2;19;2;0;98;0;0,4;4,8;5,7;10,5;0,6;16
01-01-2023 05:233;31;16;2,4;0;122;0;0,4;4;5,9;9,9;0,7;16,4
01-01-2023 06:233;27,6;20;3,3;0;124;0;0,4;3,7;4,5;8,2;0,7;16,8
01-01-2023 01:234;23,7;17;2,2;0;109;0;0,4;3,6;4,6;8,2;0,7;17,5
01-01-2023 02:234;22,7;17;2,7;0;111;0;0,4;2,8;4,9;7,7;0,7;18,5
01-01-2023 03:234;23,7;11;2;0;140;0;0,3;3,3;4,6;7,9;0,7;20,3
01-01-2023 04:234;17,8;17;2,8;0;120;0;0,4;4,2;4,8;9;0,8;20,1
01-01-2023 05:234;21;21;2,7;0;122;0;0,4;3,3;4,9;8,2;0,7;19,9
01-01-2023 06:234;25,4;22;3,7;0;135;0;0,4;4,4;5,3;9,7;0,7;17,8
01-01-2023 01:235;21,2;11;3,7;0;136;0;0,4;2,9;5,5;8,4;0,7;16
01-01-2023 02:235;26,6;11;3,7;0;145;0;0,4;1,8;4,4;6,2;0,6;14,5
01-01-2023 03:235;29,8;18;2,9;0;140;0;0,4;1,7;4,7;6,4;0,7;14,1
01-01-2023 04:235;25,6;20;1,1;0;136;0;0,4;1,5;4,5;6;0,5;13,9
01-01-2023 05:235;19,5;18;2,5;0;115;0;0,3;0,8;3,4;4,2;0,6;13,6
01-01-2023 06:235;15,3;11;3,1;0;113;0;0,3;0,4;2,1;2,6;0,6;13,6
01-01-2023 01:236;32,4;18;2,7;0;98;28,3;0,2;0,5;2;2,5;0,5;13,2
01-01-2023 02:236;21,5;18;2,3;0;104;29,1;0,2;0,1;2,1;2,1;0,6;13
01-01-2023 03:236;20,5;15;1,4;0;119;28,7;0,2;0;1,8;1,8;0,7;12,9
01-01-2023 04:236;21,2;15;0,7;0;14;24;0,2;0,5;4;4,5;0,7;12,5
01-01-2023 05:236;23;16;0,4;0;3;18,7;0,2;0,7;6,5;7,1;0,7;12,1
01-01-2023 06:236;0;28;0,5;0;154;10,6;0,5;9,6;17,5;27,1;0,8;12,2
01-01-2023 01:237;38,4;24;1,8;0;118;16,5;0,5;12,7;13,1;25,8;0,9;12,5
01-01-2023 02:237;30,4;15;1,5;0;215;25,3;0,4;2,4;8,4;10,8;0,7;13,1
01-01-2023 03:237;31,2;18;1,9;0;112;24,7;0,4;6,1;8,3;14,4;0,8;14,5
01-01-2023 04:237;29,8;20;2,1;0;112;28,5;0,4;3,9;5,9;9,8;0,7;15,8
01-01-2023 05:237;21,2;16;3;0;142;31;0,3;3,2;4,3;7,5;0,7;16,4
01-01-2023 06:237;19,7;15;4,4;0;134;31,3;0,3;2,8;4,4;7,2;0,8;15,9
01-01-2023 01:238;14,1;14;4,5;0;126;30,9;0,3;2,3;3,9;6,1;0,6;15,8
01-01-2023 02:238;16,5;12;2,2;0;138;28,1;0,3;3,2;4,4;7,6;0,7;16,7
01-01-2023 03:238;19,8;6;0,2;0;84;26,1;0,4;4;6,7;10,7;0,7;17,8
01-01-2023 04:238;19,8;5;2,6;0;130;27;0,3;3,6;4,8;8,4;0,8;17,5
01-01-2023 05:238;16,3;10;1,9;0;151;26,4;0,3;3,4;5,6;9;0,8;17,9
01-01-2023 06:238;18,3;10;1,6;0;149;25,7;0,3;2,9;5,6;8,5;0,8;17
01-01-2023 01:239;22,9;7;3,9;0;111;27,4;0,3;2,2;4,1;6,3;0,7;14,8
01-01-2023 02:239;27,7;20;4,5;0;111;27,2;0,3;2,2;3;5,2;0,8;14,4
